id;id_loja;departamento;setor;sistema_entrega;classe;nome_produto;data_ult_entr;estoque
42846;7;MERCEARIA ALIMENTOS;TEMPERO CONDIMENTOS;cross_docking;C;MAION 1KG HELLMANNS;14/03/2024;0.0
42923;10;BEBIDAS;REFRIGERANTES;cross_docking;C;REFR 15L COCA COLA ZERO;22/02/2024;0.0
43015;3;PAS PERECIVEIS AUTO SERVICO;LATICINIOS;distribution_center;C;REQUEIJAO GOURMET 4QUEIJOS 400G TIROL;13/02/2024;4.0
43015;4;PAS PERECIVEIS AUTO SERVICO;LATICINIOS;supplier;C;REQUEIJAO GOURMET 4QUEIJOS 400G TIROL;05/03/2024;0.0
43015;99;PAS PERECIVEIS AUTO SERVICO;LATICINIOS;supplier;C;REQUEIJAO GOURMET 4QUEIJOS 400G TIROL;;0.0
43059;1;MERCEARIA ALIMENTOS;SALGADINHOS E PETISCOS;cross_docking;C;SALG CEBOLITOS 60G;21/03/2024;25.0
43059;10;MERCEARIA ALIMENTOS;SALGADINHOS E PETISCOS;cross_docking;C;SALG CEBOLITOS 60G;29/02/2024;0.0
43059;3;MERCEARIA ALIMENTOS;SALGADINHOS E PETISCOS;cross_docking;C;SALG CEBOLITOS 60G;13/03/2024;35.0
43059;4;MERCEARIA ALIMENTOS;SALGADINHOS E PETISCOS;cross_docking;C;SALG CEBOLITOS 60G;21/03/2024;0.0
43059;7;MERCEARIA ALIMENTOS;SALGADINHOS E PETISCOS;cross_docking;C;SALG CEBOLITOS 60G;07/03/2024;0.0
43059;99;MERCEARIA ALIMENTOS;SALGADINHOS E PETISCOS;supplier;C;SALG CEBOLITOS 60G;01/04/2024;0.0
43077;1;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;C;CAFE TRADICIONAL VACUO 500G COAMO;01/04/2024;48.0
43077;2;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;C;CAFE TRADICIONAL VACUO 500G COAMO;01/04/2024;56.0
43077;3;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;C;CAFE TRADICIONAL VACUO 500G COAMO;23/03/2024;38.0
43077;4;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;C;CAFE TRADICIONAL VACUO 500G COAMO;23/03/2024;0.0
43077;9;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;C;CAFE TRADICIONAL VACUO 500G COAMO;09/02/2024;0.0
43077;99;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;supplier;C;CAFE TRADICIONAL VACUO 500G COAMO;21/03/2024;0.0
43083;1;PAS PERECIVEIS AUTO SERVICO;MARGARINAS E MANTEIGAS;cross_docking;C;MARG SAL EXTRA CREMOSA 500G COAMO;12/03/2024;43.0
43083;3;PAS PERECIVEIS AUTO SERVICO;MARGARINAS E MANTEIGAS;cross_docking;C;MARG SAL EXTRA CREMOSA 500G COAMO;15/03/2024;37.0
43083;4;PAS PERECIVEIS AUTO SERVICO;MARGARINAS E MANTEIGAS;cross_docking;C;MARG SAL EXTRA CREMOSA 500G COAMO;06/02/2024;0.0
43083;7;PAS PERECIVEIS AUTO SERVICO;MARGARINAS E MANTEIGAS;cross_docking;C;MARG SAL EXTRA CREMOSA 500G COAMO;08/02/2024;0.0
43083;99;PAS PERECIVEIS AUTO SERVICO;MARGARINAS E MANTEIGAS;supplier;C;MARG SAL EXTRA CREMOSA 500G COAMO;05/02/2024;0.0
4309;3;PAS PERECIVEIS AUTO SERVICO;LATICINIOS;supplier;C;REQUEIJAO CULINARIA QUEIJO 400G TIROL;25/03/2024;11.0
43093;1;MERCEARIA ALIMENTOS;TEMPERO CONDIMENTOS;cross_docking;C;CONDI OREGANO 5G HORTA SABOR;29/02/2024;224.0
43093;3;MERCEARIA ALIMENTOS;TEMPERO CONDIMENTOS;cross_docking;C;CONDI OREGANO 5G HORTA SABOR;26/02/2024;256.0
43093;4;MERCEARIA ALIMENTOS;TEMPERO CONDIMENTOS;cross_docking;C;CONDI OREGANO 5G HORTA SABOR;26/02/2024;0.0
43093;99;MERCEARIA ALIMENTOS;TEMPERO CONDIMENTOS;supplier;C;CONDI OREGANO 5G HORTA SABOR;22/03/2024;0.0
43094;1;MERCEARIA ALIMENTOS;TEMPERO CONDIMENTOS;cross_docking;C;CONDI PIMENTA REINO PO 30G HORTA SABOR;29/02/2024;95.0
43094;10;MERCEARIA ALIMENTOS;TEMPERO CONDIMENTOS;cross_docking;C;CONDI PIMENTA REINO PO 30G HORTA SABOR;;0.0
43094;2;MERCEARIA ALIMENTOS;TEMPERO CONDIMENTOS;cross_docking;C;CONDI PIMENTA REINO PO 30G HORTA SABOR;24/02/2024;35.0
43094;4;MERCEARIA ALIMENTOS;TEMPERO CONDIMENTOS;cross_docking;C;CONDI PIMENTA REINO PO 30G HORTA SABOR;26/02/2024;0.0
43094;7;MERCEARIA ALIMENTOS;TEMPERO CONDIMENTOS;cross_docking;C;CONDI PIMENTA REINO PO 30G HORTA SABOR;24/02/2024;0.0
43094;99;MERCEARIA ALIMENTOS;TEMPERO CONDIMENTOS;supplier;C;CONDI PIMENTA REINO PO 30G HORTA SABOR;22/03/2024;0.0
4320;1;BEBIDAS;CERVEJAS;cross_docking;C;CERV 1L SKOL PILSEN;28/02/2024;12.0
4320;2;BEBIDAS;CERVEJAS;cross_docking;C;CERV 1L SKOL PILSEN;21/03/2024;16.0
4320;3;BEBIDAS;CERVEJAS;cross_docking;C;CERV 1L SKOL PILSEN;21/03/2024;56.0
4320;99;BEBIDAS;CERVEJAS;supplier;C;CERV 1L SKOL PILSEN;06/03/2024;0.0
43222;4;PAS PERECIVEIS AUTO SERVICO;LATICINIOS;cross_docking;C;CR LEITE 280G AURORA;21/02/2024;0.0
43222;7;PAS PERECIVEIS AUTO SERVICO;LATICINIOS;cross_docking;C;CR LEITE 280G AURORA;22/03/2024;0.0
43224;2;MERCEARIA ALIMENTOS;TEMPERO CONDIMENTOS;cross_docking;C;CONDI CANELA PO 25G HORTA SABOR;25/01/2024;66.0
43224;7;MERCEARIA ALIMENTOS;TEMPERO CONDIMENTOS;cross_docking;C;CONDI CANELA PO 25G HORTA SABOR;24/02/2024;0.0
43248;1;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;cross_docking;C;MAC D ITALIA CASEIRO NINHO TALHARIM 1KG;29/02/2024;56.0
43248;10;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;cross_docking;C;MAC D ITALIA CASEIRO NINHO TALHARIM 1KG;13/03/2024;0.0
43248;7;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;cross_docking;C;MAC D ITALIA CASEIRO NINHO TALHARIM 1KG;29/02/2024;0.0
43248;99;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;supplier;C;MAC D ITALIA CASEIRO NINHO TALHARIM 1KG;28/02/2024;0.0
43249;3;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;cross_docking;C;MAC D ITALIA CASEIRO TALHARIM BJ 500G;29/02/2024;47.0
43254;3;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;cross_docking;C;MAC D ITALIA CASEIRO NINHO SPAGHETT 500G;29/02/2024;43.0
43254;4;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;cross_docking;C;MAC D ITALIA CASEIRO NINHO SPAGHETT 500G;29/02/2024;0.0
43254;7;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;cross_docking;C;MAC D ITALIA CASEIRO NINHO SPAGHETT 500G;29/02/2024;0.0
43255;10;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;cross_docking;C;MAC D ITALIA CASEIRO NINHO SPAGHETTI 1KG;;0.0
43255;2;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;cross_docking;C;MAC D ITALIA CASEIRO NINHO SPAGHETTI 1KG;29/02/2024;20.0
43255;7;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;cross_docking;C;MAC D ITALIA CASEIRO NINHO SPAGHETTI 1KG;29/02/2024;0.0
43255;9;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;cross_docking;C;MAC D ITALIA CASEIRO NINHO SPAGHETTI 1KG;01/03/2024;0.0
43255;99;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;supplier;C;MAC D ITALIA CASEIRO NINHO SPAGHETTI 1KG;28/02/2024;0.0
43256;1;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;cross_docking;C;MAC D ITALIA CASEIRO NINHO FETTUCCIN 1KG;29/02/2024;49.0
43256;2;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;cross_docking;C;MAC D ITALIA CASEIRO NINHO FETTUCCIN 1KG;29/02/2024;30.0
43256;3;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;cross_docking;C;MAC D ITALIA CASEIRO NINHO FETTUCCIN 1KG;29/02/2024;26.0
43256;4;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;cross_docking;C;MAC D ITALIA CASEIRO NINHO FETTUCCIN 1KG;29/02/2024;0.0
43256;7;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;cross_docking;C;MAC D ITALIA CASEIRO NINHO FETTUCCIN 1KG;29/02/2024;0.0
43256;99;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;supplier;C;MAC D ITALIA CASEIRO NINHO FETTUCCIN 1KG;28/02/2024;0.0
43296;2;PAS PERECIVEIS AUTO SERVICO;BEBIDA LACTEAS;supplier;C;BEB LAC FRUTAS VERMELHAS 850G AURORA;12/03/2024;0.0
43296;3;PAS PERECIVEIS AUTO SERVICO;BEBIDA LACTEAS;supplier;C;BEB LAC FRUTAS VERMELHAS 850G AURORA;13/03/2024;0.0
43296;4;PAS PERECIVEIS AUTO SERVICO;BEBIDA LACTEAS;supplier;C;BEB LAC FRUTAS VERMELHAS 850G AURORA;12/03/2024;0.0
43296;9;PAS PERECIVEIS AUTO SERVICO;BEBIDA LACTEAS;supplier;C;BEB LAC FRUTAS VERMELHAS 850G AURORA;13/03/2024;0.0
43296;99;PAS PERECIVEIS AUTO SERVICO;BEBIDA LACTEAS;supplier;C;BEB LAC FRUTAS VERMELHAS 850G AURORA;;0.0
4334;1;MERCEARIA NAO ALIMENTOS;PRODUTOS DE LIMPEZA;cross_docking;C;SAB YPE TIXAN MACIEZ CX 400G;06/03/2024;35.0
4334;2;MERCEARIA NAO ALIMENTOS;PRODUTOS DE LIMPEZA;cross_docking;C;SAB YPE TIXAN MACIEZ CX 400G;08/03/2024;32.0
4334;3;MERCEARIA NAO ALIMENTOS;PRODUTOS DE LIMPEZA;cross_docking;C;SAB YPE TIXAN MACIEZ CX 400G;07/03/2024;44.0
4334;4;MERCEARIA NAO ALIMENTOS;PRODUTOS DE LIMPEZA;cross_docking;C;SAB YPE TIXAN MACIEZ CX 400G;01/03/2024;0.0
4334;7;MERCEARIA NAO ALIMENTOS;PRODUTOS DE LIMPEZA;cross_docking;C;SAB YPE TIXAN MACIEZ CX 400G;07/03/2024;0.0
4334;9;MERCEARIA NAO ALIMENTOS;PRODUTOS DE LIMPEZA;cross_docking;C;SAB YPE TIXAN MACIEZ CX 400G;01/02/2024;0.0
4334;99;MERCEARIA NAO ALIMENTOS;PRODUTOS DE LIMPEZA;supplier;C;SAB YPE TIXAN MACIEZ CX 400G;05/03/2024;0.0
43386;3;MERCEARIA ALIMENTOS;DOCES SOBREMESAS E PREPAROS;cross_docking;C;BICARBONATO SODIO HORTA SABOR 50G;26/02/2024;138.0
4346;2;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;BISC AGUA SAL 370G NINFA;01/03/2024;52.0
4346;3;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;BISC AGUA SAL 370G NINFA;01/03/2024;30.0
4346;7;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;BISC AGUA SAL 370G NINFA;01/03/2024;0.0
4346;99;MERCEARIA ALIMENTOS;BISCOITOS;supplier;C;BISC AGUA SAL 370G NINFA;25/03/2024;0.0
4354;1;PAS PERECIVEIS AUTO SERVICO;MARGARINAS E MANTEIGAS;cross_docking;C;MARG SAL 1KG DELICIA;12/03/2024;20.0
4354;99;PAS PERECIVEIS AUTO SERVICO;MARGARINAS E MANTEIGAS;supplier;C;MARG SAL 1KG DELICIA;;0.0
43541;10;BEBIDAS;AGUAS E CHAS;cross_docking;C;AGUA CGAS 15L OURO FINO;;0.0
43541;2;BEBIDAS;AGUAS E CHAS;cross_docking;C;AGUA CGAS 15L OURO FINO;01/04/2024;51.0
43541;4;BEBIDAS;AGUAS E CHAS;cross_docking;C;AGUA CGAS 15L OURO FINO;12/03/2024;0.0
43541;7;BEBIDAS;AGUAS E CHAS;cross_docking;C;AGUA CGAS 15L OURO FINO;15/03/2024;0.0
43653;3;PERFUMARIA;PRODUTOS PARA BANHO;cross_docking;C;SABON DOVE KARITE BAUNILHA 90G;05/03/2024;44.0
43657;3;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;BISC ROSCA CALDA 300G NINFA;01/03/2024;46.0
43657;9;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;BISC ROSCA CALDA 300G NINFA;01/03/2024;0.0
43657;99;MERCEARIA ALIMENTOS;BISCOITOS;supplier;C;BISC ROSCA CALDA 300G NINFA;25/03/2024;0.0
43684;1;MERCEARIA ALIMENTOS;ALIMENTOS EMPACOTADOS;cross_docking;C;POPCORN 160G COBERTURA CHOCOLATE YOKI;29/02/2024;78.0
43684;2;MERCEARIA ALIMENTOS;ALIMENTOS EMPACOTADOS;cross_docking;C;POPCORN 160G COBERTURA CHOCOLATE YOKI;29/02/2024;37.0
4381;1;MERCEARIA NAO ALIMENTOS;PAPELPLASTICOS DE USO GERAL;cross_docking;C;SACO BOMPACK FREEZER 2KG C100;01/04/2024;48.0
4381;2;MERCEARIA NAO ALIMENTOS;PAPELPLASTICOS DE USO GERAL;cross_docking;C;SACO BOMPACK FREEZER 2KG C100;06/02/2024;30.0
4381;99;MERCEARIA NAO ALIMENTOS;PAPELPLASTICOS DE USO GERAL;supplier;C;SACO BOMPACK FREEZER 2KG C100;05/02/2024;0.0
43855;10;PAS PERECIVEIS AUTO SERVICO;FRIOS;distribution_center;C;LING CALABRESA 400G PAMPLONA;10/02/2024;0.0
43855;4;PAS PERECIVEIS AUTO SERVICO;FRIOS;supplier;C;LING CALABRESA 400G PAMPLONA;22/03/2024;0.0
43855;7;PAS PERECIVEIS AUTO SERVICO;FRIOS;distribution_center;C;LING CALABRESA 400G PAMPLONA;22/03/2024;0.0
43855;9;PAS PERECIVEIS AUTO SERVICO;FRIOS;supplier;C;LING CALABRESA 400G PAMPLONA;23/02/2024;0.0
43862;10;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;LASANHA 4QUEIJOS 600G SEARA;22/03/2024;0.0
43862;3;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;LASANHA 4QUEIJOS 600G SEARA;22/03/2024;4.0
43862;99;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;LASANHA 4QUEIJOS 600G SEARA;;0.0
43863;1;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;LASANHA BOLONHESA 600G SEARA;15/03/2024;0.0
43863;10;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;LASANHA BOLONHESA 600G SEARA;22/03/2024;0.0
43863;2;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;LASANHA BOLONHESA 600G SEARA;15/03/2024;4.0
43863;3;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;LASANHA BOLONHESA 600G SEARA;15/03/2024;10.0
43863;4;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;LASANHA BOLONHESA 600G SEARA;02/03/2024;0.0
43863;7;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;LASANHA BOLONHESA 600G SEARA;22/03/2024;0.0
43863;99;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;LASANHA BOLONHESA 600G SEARA;;0.0
43864;2;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;LASANHA CALABRESA 600G SEARA;15/03/2024;8.0
43865;10;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;LASANHA FRANGO 600G SEARA;16/03/2024;0.0
43867;10;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;LASANHA PRESUNTO QUEIJO 600G SEARA;22/02/2024;0.0
4387;1;MERCEARIA NAO ALIMENTOS;PAPELPLASTICOS DE USO GERAL;cross_docking;C;SACO BOMPACK FREEZER 3KG C100;07/03/2024;25.0
4387;10;MERCEARIA NAO ALIMENTOS;PAPELPLASTICOS DE USO GERAL;cross_docking;C;SACO BOMPACK FREEZER 3KG C100;04/03/2024;0.0
4387;3;MERCEARIA NAO ALIMENTOS;PAPELPLASTICOS DE USO GERAL;cross_docking;C;SACO BOMPACK FREEZER 3KG C100;07/02/2024;7.0
4387;4;MERCEARIA NAO ALIMENTOS;PAPELPLASTICOS DE USO GERAL;cross_docking;C;SACO BOMPACK FREEZER 3KG C100;01/04/2024;0.0
4387;99;MERCEARIA NAO ALIMENTOS;PAPELPLASTICOS DE USO GERAL;supplier;C;SACO BOMPACK FREEZER 3KG C100;05/02/2024;0.0
43875;9;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;YAKISOBA 500G SEARA;15/03/2024;0.0
43887;9;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;SAND XPICANHA KETCHUP 145G SEARA;22/03/2024;0.0
43888;3;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;SAND XBACON CHEDDAR 145G SEARA;15/03/2024;0.0
43888;9;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;SAND XBACON CHEDDAR 145G SEARA;15/03/2024;0.0
43889;3;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;PIZZA FRANGO QUEIJO 460G SEARA;22/03/2024;20.0
43889;4;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;PIZZA FRANGO QUEIJO 460G SEARA;02/03/2024;0.0
43889;7;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;PIZZA FRANGO QUEIJO 460G SEARA;15/03/2024;0.0
43889;9;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;PIZZA FRANGO QUEIJO 460G SEARA;22/03/2024;0.0
43889;99;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;PIZZA FRANGO QUEIJO 460G SEARA;;0.0
4389;1;MERCEARIA NAO ALIMENTOS;PAPELPLASTICOS DE USO GERAL;cross_docking;C;SACO BOMPACK FREEZER 5KG C100;07/03/2024;28.0
4389;3;MERCEARIA NAO ALIMENTOS;PAPELPLASTICOS DE USO GERAL;cross_docking;C;SACO BOMPACK FREEZER 5KG C100;07/03/2024;8.0
4389;4;MERCEARIA NAO ALIMENTOS;PAPELPLASTICOS DE USO GERAL;cross_docking;C;SACO BOMPACK FREEZER 5KG C100;01/04/2024;0.0
4389;7;MERCEARIA NAO ALIMENTOS;PAPELPLASTICOS DE USO GERAL;cross_docking;C;SACO BOMPACK FREEZER 5KG C100;05/03/2024;0.0
4389;99;MERCEARIA NAO ALIMENTOS;PAPELPLASTICOS DE USO GERAL;supplier;C;SACO BOMPACK FREEZER 5KG C100;09/02/2024;0.0
43890;1;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;PIZZA CALABRESA 460G SEARA;22/03/2024;20.0
43890;3;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;PIZZA CALABRESA 460G SEARA;22/03/2024;19.0
43890;7;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;PIZZA CALABRESA 460G SEARA;15/03/2024;0.0
43890;9;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;PIZZA CALABRESA 460G SEARA;15/03/2024;0.0
43890;99;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;PIZZA CALABRESA 460G SEARA;;0.0
43892;10;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;distribution_center;C;PIZZA 4QUEIJO 460G SEARA;16/03/2024;0.0
43892;2;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;distribution_center;C;PIZZA 4QUEIJO 460G SEARA;22/03/2024;23.0
43892;3;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;PIZZA 4QUEIJO 460G SEARA;01/03/2024;1.0
43892;7;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;PIZZA 4QUEIJO 460G SEARA;22/03/2024;0.0
43892;99;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;PIZZA 4QUEIJO 460G SEARA;;0.0
43893;10;PAS PERECIVEIS AUTO SERVICO;PATES;supplier;C;PATE PRESUNTO 100G SEARA;16/03/2024;0.0
43893;4;PAS PERECIVEIS AUTO SERVICO;PATES;supplier;C;PATE PRESUNTO 100G SEARA;22/03/2024;0.0
43893;9;PAS PERECIVEIS AUTO SERVICO;PATES;supplier;C;PATE PRESUNTO 100G SEARA;15/03/2024;0.0
43904;3;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;C;KIBE BOVINO 500G SEARA;15/03/2024;16.0
4393;1;PAS PERECIVEIS AUTO SERVICO;GORDURAS;supplier;C;BANHA 3KG FRIGOSSIL;13/03/2024;0.0
4393;2;PAS PERECIVEIS AUTO SERVICO;GORDURAS;supplier;C;BANHA 3KG FRIGOSSIL;16/02/2024;3.0
4393;3;PAS PERECIVEIS AUTO SERVICO;GORDURAS;supplier;C;BANHA 3KG FRIGOSSIL;20/03/2024;4.0
4393;4;PAS PERECIVEIS AUTO SERVICO;GORDURAS;supplier;C;BANHA 3KG FRIGOSSIL;08/03/2024;0.0
4393;99;PAS PERECIVEIS AUTO SERVICO;GORDURAS;supplier;C;BANHA 3KG FRIGOSSIL;;0.0
43983;2;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO 115G CHOCOLATE BAUNILHA;01/02/2024;261.0
43983;3;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO 115G CHOCOLATE BAUNILHA;01/02/2024;452.0
44000;1;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;BISC PARATI CARTOON 110G CHOCOLATE;01/02/2024;184.0
44000;10;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;BISC PARATI CARTOON 110G CHOCOLATE;;0.0
44000;4;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;BISC PARATI CARTOON 110G CHOCOLATE;28/10/2023;0.0
44000;7;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;BISC PARATI CARTOON 110G CHOCOLATE;01/02/2024;0.0
44000;9;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;BISC PARATI CARTOON 110G CHOCOLATE;01/02/2024;0.0
44000;99;MERCEARIA ALIMENTOS;BISCOITOS;supplier;C;BISC PARATI CARTOON 110G CHOCOLATE;25/03/2024;0.0
44003;1;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;BISC PARATI CARTOON 110G MORANGO;01/02/2024;187.0
44003;10;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;BISC PARATI CARTOON 110G MORANGO;01/02/2024;0.0
44003;9;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;BISC PARATI CARTOON 110G MORANGO;01/02/2024;0.0
44003;99;MERCEARIA ALIMENTOS;BISCOITOS;supplier;C;BISC PARATI CARTOON 110G MORANGO;25/03/2024;0.0
44013;1;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO CHOCOLATE 115G;01/02/2024;398.0
44013;10;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO CHOCOLATE 115G;01/02/2024;0.0
44013;2;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO CHOCOLATE 115G;01/02/2024;224.0
44013;4;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO CHOCOLATE 115G;01/02/2024;0.0
44013;7;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO CHOCOLATE 115G;01/02/2024;0.0
44013;9;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO CHOCOLATE 115G;01/02/2024;0.0
44013;99;MERCEARIA ALIMENTOS;BISCOITOS;supplier;C;WAFER MINUETO CHOCOLATE 115G;25/03/2024;0.0
44015;1;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO 115G MORANGO;01/02/2024;268.0
44015;10;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO 115G MORANGO;01/02/2024;0.0
44015;2;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO 115G MORANGO;01/02/2024;184.0
44015;3;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO 115G MORANGO;01/02/2024;251.0
44015;4;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO 115G MORANGO;01/02/2024;0.0
44015;99;MERCEARIA ALIMENTOS;BISCOITOS;supplier;C;WAFER MINUETO 115G MORANGO;25/03/2024;0.0
44017;1;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO PARATI 115G LIMAO;28/12/2023;170.0
44017;10;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO PARATI 115G LIMAO;;0.0
44017;2;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO PARATI 115G LIMAO;01/02/2024;151.0
44017;3;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO PARATI 115G LIMAO;28/12/2023;118.0
44017;4;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO PARATI 115G LIMAO;01/02/2024;0.0
44017;7;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;WAFER MINUETO PARATI 115G LIMAO;01/02/2024;0.0
44017;99;MERCEARIA ALIMENTOS;BISCOITOS;supplier;C;WAFER MINUETO PARATI 115G LIMAO;25/03/2024;0.0
44040;3;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;BISC INTEGRAL 400G PARATI;01/02/2024;37.0
44043;1;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;BISC LEITE 370G PARATI;01/02/2024;98.0
44043;10;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;BISC LEITE 370G PARATI;01/02/2024;0.0
44043;2;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;C;BISC LEITE 370G PARATI;01/02/2024;52.0
