ID;SETOR;STATUS;DESCRICAO;EMBALAGEM;QTDE_IDEAL;DATA_ULT_ENTR;QTDE_ULT_ENTR;ESTOQ_EMB1;CUSTO;PRECO_VENDA;QTDE_VENDIDA;TP_ETIQ
29606;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ABS.SEMPRE LIVRE ESP.C/ABAS L+P-;CXA;66;2023-03-21;10;17;179.28;228;5;C
21264;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ABS.SEMPRE LIVRE ESP.S/ABAS;CXA;66;2022-11-26;10;8;187.2;225.12;2;C
61717;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ABS.SEMPRE LIVRE LEVE+PAGUE-;CXA;40;2023-03-21;10;18;281.82;354;3;C
72394;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ABS.SEMPRE LIVRE N/DIA C/ABAS L+P-;CXA;75;2023-03-21;5;7;166.41;210;3;C
58812;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ABS.SEMPRE LIVRE NOITE E DIA C/ABAS;CXA;36;2023-02-17;25;16;281.82;354;8;C
9292;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ABS.SEMPRE LIVRE NOTURNO C/ABAS;CXA;65;2023-03-21;5;7;175.87;199.2;2;C
83100;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ABS.SYM COB.SUAVE C/ABAS PROMO;FDO;36;2023-03-24;20;19;109.95;135;0;C
77668;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ABS.SYM NOITE/DIA SUAVE C/ABAS L+P-;FDO;32;2022-12-29;16;15;163.5;208.5;8;C
27008;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ABS.SYM NOTURNO COB.SUAVE C/ABAS;CXA;32;2023-03-25;10;21;191.46;233.4;14;C
71865;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;INATIVO;ABS.SYM SUAVE C/ABAS L32P28;CXA;40;2022-08-26;40;11;110.22;134.85;5;C
42065;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;BICO ORTO.SILICONE BABY GO 2103;CXA;80;2021-12-13;3;2;102.28;178.8;0;C
53161;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;BICO ORTO.SILICONE NEOPAN 1274;CXA;720;2023-02-16;5;6;38.08;65.4;1;C
53160;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;BICO SILICONE NEOPAN 1270;CXA;720;2023-02-16;5;6;29.58;51;0;C
53159;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;BICO SILICONE NEOPAN PANSUPER 1282;CXA;720;2023-02-16;10;10;24.9;45;0;C
62212;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CHUPETA ORT.NEOPAN AZUL F2 4031;CXA;540;2023-02-16;10;8;53.5;83.4;1;C
53155;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CHUPETA ORT.NEOPAN COLOR AZUL F2;CXA;720;2023-02-16;10;11;35.23;59.4;0;C
53154;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CHUPETA ORT.NEOPAN COLOR ROSA F2;CXA;720;2023-02-16;10;11;35.23;59.4;0;C
62211;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CHUPETA ORT.NEOPAN ROSA F2 4032;CXA;540;2023-02-16;10;10;53.5;83.4;1;C
62210;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CHUPETA ORTO.NEOPAN AZUL F1 4831;CXA;720;2023-02-16;10;10;31.97;47.4;0;C
62209;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CHUPETA ORTO.NEOPAN ROSA F1 4837;CXA;720;2023-02-16;5;9;31.97;47.4;0;C
65212;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;COND.INF.JOHNSON BABY;CXA;120;2023-03-21;2;3;373.05;418.8;0;C
58818;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;INATIVO;COND.INF.JOHNSON BABY C.CLAROS;CXA;204;2022-11-14;3;5;234.6;246;0;C
35140;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;COND.INF.JOHNSON BABY REGULAR;CXA;204;2022-11-26;2;3;234.6;246;0;C
51987;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;COND.INF.JOHNSONS BABY GOTA BRILHO;CXA;204;2022-11-10;4;3;247.85;258;0;C
66683;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;COND.MONANGE QUIMICA SEM DRAMA;CXA;140;2023-02-18;5;3;96.5;106.8;1;C
63794;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;COND.NEUTROX CLASSICO;CXA;140;2022-12-12;3;1;201.04;220.8;0;C
63793;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;COND.NEUTROX SOS;CXA;196;2023-01-19;2;1;124.05;142.8;0;C
70014;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;COND.NIELY QUERATINA REC;CXA;155;2022-11-02;2;13;100.04;113.88;0;C
59476;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;COND.OX REPARACAO COMPLETA;CXA;132;2022-04-28;5;2;280.87;322.8;0;C
68489;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;COND.PANTENE BAMBU;CXA;124;2023-03-22;6;8;258.42;298.8;0;C
61666;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;COND.SALON LINE BOMBA;CXA;252;2022-12-12;5;1;104.03;123;2;C
59351;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;COND.SALON LINE COCO;CXA;155;2022-11-02;2;5;198.39;246;0;C
60533;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;INATIVO;COND.SALON LINE MEU LISO;CXA;240;2022-12-12;5;5;87.35;107.4;2;C
68757;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;COND.SEDA BABOSA E OLEOS;CXA;162;2022-11-22;10;3;167.48;191.88;2;C
46235;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CONJ.NEOPAN ESCOVA/PENTE AZUL 7201;CXA;360;2023-02-16;5;8;54.63;81;1;C
46234;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;INATIVO;CONJ.NEOPAN ESCOVA/PENTE ROSA 7202;CXA;360;2023-02-16;5;7;54.63;81;1;C
47558;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;COPO NEOPAN EDUCATIVO AZUL 7501;CXA;360;2023-02-16;5;8;48.41;93;1;C
47561;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;COPO NEOPAN EDUCATIVO ROSA 7502;CXA;360;2023-02-16;5;9;48.41;93;0;C
62786;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;COPO PLAST BABY GO MICKEY BABY 1931;CXA;75;2022-09-26;5;3;121.62;185.04;0;C
56386;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;COPO PLAST.BABY GO C/VALV ROSA 1908;CXA;75;2021-12-13;5;1;89.11;154.8;0;C
14147;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;COPO PLAST.BABY GO C/VALVULA 2672;CXA;80;2023-01-19;5;3;78.33;166.8;1;C
62787;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;INATIVO;COPO PLAST.BABY GO MINNIE BABY 1936;CXA;75;2023-01-19;5;3;121.62;185.04;1;C
16415;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;COPO PLAST.PLASUTIL 340ML 163;PCT;500;2023-03-14;3;4;18.67;35.4;3;C
57725;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CREME ATIV CACHOS SALON LINE MANGA;CXA;136;2023-01-26;5;5;129.32;153;1;C
57672;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CREME ATIV CACHOS SALON LINE S.OLEO;CXA;225;2023-01-26;5;11;129.32;153;0;C
59353;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CREME ATIV.CACHOS SALON LINE COCO;CXA;155;2022-06-15;20;16;185.7;214.8;0;C
60485;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CREME ATIV.CACHOS SALON LINE HIDRA;CXA;240;2023-01-26;5;6;59.4;69;0;C
67386;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CREME ATIV.CACHOS SALON LINE NUTRI;CXA;155;2022-06-15;10;6;185.7;214.8;0;C
83497;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;BLOQUEADO;CREME CAB.TRAT.ELSEVE HIALU.PURE;CXA;176;2023-03-15;16;15;110.49;119.4;0;C
56111;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CREME CAB.TRAT.SALON LINE BOMBA;CXA;160;2022-12-12;5;0;118.26;137.4;2;C
59354;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CREME CAB.TRAT.SALON LINE COCO;CXA;160;2022-12-12;12;6;120.85;137.4;3;C
60484;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CREME CAB.TRAT.SALON LINE MEU LISO;CXA;192;2022-12-12;14;8;98.82;117.01;2;C
67445;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CREME COND.MONANGE LISOS TE QUERO;CXA;150;2023-02-18;5;2;87.6;102;1;C
68765;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CREME COND.PENT.SEDA LISO PERFEITO;CXA;98;2022-10-01;10;6;230.12;250.8;0;C
68505;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CREME COND.TRAT.NOVEX BELLEZA PURA;CXA;96;2022-08-23;10;10;121.44;143.94;0;C
68720;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CREME P/ASSADURAS HIPOGLOS TRANSP.;CXA;87;2023-02-17;2;1;278.41;294;1;C
57673;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CREME PENT SALON LINE BRI.MAXIMO;CXA;96;2023-03-23;0;3;176.15;201;0;C
57674;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CREME PENT SALON LINE DEF.INTENSA;CXA;96;2022-12-12;14;0;176.15;201;9;C
57675;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CREME PENT SALON LINE HID.PROFUNDA;CXA;96;2022-12-12;12;5;176.15;201;0;C
61668;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CREME PENT.SALON LINE BOMBA;CXA;225;2023-01-26;5;9;90.31;105;2;C
59350;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CREME PENT.SALON LINE COCO;CXA;150;2022-12-12;10;8;165.66;186.01;2;C
60486;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;CREME PENT.SALON LINE HIDRA;CXA;240;2022-12-12;15;6;54.01;59.4;4;C
78299;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ESCOVA CAB.BONITTA RAQ.FLEXWETY 665;CXA;195;2023-03-14;1;1;240.42;324;0;C
57784;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ESCOVA P/MAMAD.NEOPAN AZUL 7241;CXA;192;2023-02-16;5;4;43.41;95.4;0;C
57785;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ESCOVA P/MAMAD.NEOPAN ROSA 7242;CXA;192;2023-02-16;5;9;43.41;95.4;1;C
15827;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;EVITA MOFO SECAR KIDS;CXA;49;2023-03-16;3;5;104.7;163.2;2;C
15828;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;EVITA MOFO SECAR LAVANDA;CXA;49;2022-12-07;5;7;104.7;163.2;1;C
36327;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;EVITA MOFO SECAR LAVANDA;CXA;70;2023-02-10;7;9;65.45;102.96;2;C
54894;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DES.PAMPERS CONFORTSEC P;CXA;54;2022-11-29;10;6;193.17;149.7;5;C
63803;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.BABYSEC JUMBINHO M;FDO;54;2023-02-24;10;11;116.12;143.2;5;C
51039;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.CREMER DISNEY PRATI XXG;FDO;30;2022-12-06;18;7;134.47;175.2;4;C
36977;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.CREMER DISNEY PRATIC GD;FDO;30;2022-12-06;18;4;134.47;175.2;4;C
36973;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.CREMER DISNEY PRATIC XG;FDO;40;2022-12-06;20;10;134.47;175.2;4;C
66163;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.CREMER GRANDINHOS;FDO;36;2022-12-06;24;11;134.47;175.2;6;C
66160;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.CREMER HIPER G;FDO;25;2023-03-23;25;24;180.93;230;0;C
67166;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.CREMER HIPER M;CXA;25;2023-03-23;25;25;180.93;230;1;C
67641;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.CREMER HIPER XG;FDO;30;2023-03-24;15;14;180.93;230;0;C
67036;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.CREMER PRATIC M;CXA;30;2022-12-12;18;17;134.47;175.2;0;C
57629;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.HUGGIES S.CARE MEGA G;FDO;30;2022-12-24;5;0;255.91;270;0;C
57628;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.HUGGIES S.CARE MEGA M;FDO;25;2022-12-24;5;0;255.91;270;2;C
71892;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;BLOQUEADO;FRALDA DESC.HUGGIES T.P.HIPER G;FDO;20;2022-12-26;20;9;199.8;256.5;6;C
71893;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.HUGGIES T.P.HIPER M;FDO;25;2023-03-09;30;28;199.8;256.5;6;C
71894;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.HUGGIES T.P.HIPER XG;FDO;25;2023-03-09;15;13;199.8;256.5;5;C
71895;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.HUGGIES T.P.HIPER XXG;FDO;25;2023-03-09;17;23;199.8;256.5;4;C
75297;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.HUGGIES T.P.JUMBO P;CXA;21;2022-05-07;5;1;235.35;265.5;0;C
71303;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.HUGGIES T.P.MG G;FDO;16;2022-11-11;5;3;319.51;391.22;1;C
71302;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.HUGGIES T.P.MG M;FDO;12;2023-03-13;2;2;319.51;391.22;1;C
71301;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.HUGGIES T.P.MG P;FDO;16;2022-03-16;4;0;319.51;391.22;1;C
71304;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.HUGGIES T.P.MG XG;FDO;20;2023-03-13;2;2;213.11;260.94;0;C
71305;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.HUGGIES T.P.MG XXG;FDO;24;2023-03-13;5;4;213.11;260.94;0;C
75136;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;BLOQUEADO;FRALDA DESC.LOONEY TUNES HIPER M;FDO;32;2022-09-03;16;4;166.35;199.6;5;C
65975;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.LOOPING MEGA G;FDO;28;2023-01-28;10;6;166.74;210;4;C
65976;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.LOOPING MEGA M;FDO;28;2023-01-28;10;14;166.74;210;1;C
65974;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.LOOPING MEGA XG;FDO;28;2023-01-28;24;9;166.74;210;8;C
65629;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.PAMPERS PANTS G;CXA;36;2022-12-30;30;22;173.92;215.92;1;C
65623;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.PAMPERS PANTS G;CXA;40;2023-02-27;20;25;126.08;159;14;C
65622;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;INATIVO;FRALDA DESC.PAMPERS PANTS M;CXA;40;2023-03-23;3;34;126.08;159;8;C
65624;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.PAMPERS PANTS XG;CXA;48;2023-03-23;10;44;126.08;159;13;C
65625;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.PAMPERS PANTS XXG;CXA;36;2023-02-25;15;52;189.12;238.5;12;C
68865;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.PAMPERS RN;CXA;55;2023-03-13;10;8;148.12;180;2;C
63687;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.PAMPERS SUPER.JUMBO G;CXA;50;2023-03-13;90;74;133.98;166;16;C
63689;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.PAMPERS SUPER.JUMBO XXG;CXA;50;2023-03-23;15;16;133.98;166;12;C
70115;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.PAMPERS SUPERSEC G;CXA;50;2022-12-15;50;10;144.03;167.6;18;C
70113;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.PAMPERS SUPERSEC M;CXA;50;2023-02-16;15;5;144.03;167.6;11;C
63649;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.PAMPERS SUPERSEC P;CXA;70;2023-01-04;10;11;105.55;130;2;C
77671;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.PERSONAL G L34P32;FDO;24;2022-10-05;48;41;234.44;288;4;C
78753;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.PERSONAL G L70P66;FDO;30;2023-03-24;15;13;213.81;260;16;C
77670;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;INATIVO;FRALDA DESC.PERSONAL M L40P38;FDO;24;2022-08-15;48;18;234.44;288;4;C
78752;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.PERSONAL M L82P78;FDO;20;2022-08-17;60;18;213.81;260;6;C
77669;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.PERSONAL P L44P42;FDO;24;2023-02-03;3;3;234.44;288;0;C
77672;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.PERSONAL XG L28P26;FDO;24;2022-10-05;12;53;234.44;288;4;C
77673;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.PERSONAL XXG L28P26;FDO;24;2022-08-24;48;38;234.44;288;2;C
73054;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.T MONICA GIGA G;FDO;24;2023-03-23;48;46;263.96;326;2;C
73055;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.T MONICA GIGA XG;FDO;20;2023-03-24;48;55;263.96;326;2;C
73053;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA DESC.T.MONICA GIGA M;FDO;24;2023-03-23;48;47;263.96;326;6;C
75603;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA FOFURA BABY HIPER M;FDO;21;2023-02-07;15;14;174.51;223.6;10;C
75605;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA FOFURA BABY HIPER XG;FDO;28;2023-02-07;15;12;174.51;223.6;9;C
62937;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA FOFURA BABY PRATICO M;FDO;42;2022-12-20;18;2;105.38;135.2;10;C
62939;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA FOFURA BABY PRATICO XG;FDO;42;2023-01-26;11;4;105.38;135.2;7;C
75606;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;INATIVO;FRALDA FOFURA BABY PRATICO XXG;FDO;42;2023-02-01;12;3;105.38;135.2;7;C
69450;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA GER.BIOFRAL CLASSIC G;FDO;27;2023-03-09;10;13;145.28;172.5;5;C
69449;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA GER.BIOFRAL CLASSIC M;FDO;27;2023-03-09;10;16;145.28;172.5;3;C
69451;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA GER.BIOFRAL CLASSIC XG;FDO;27;2023-02-07;6;12;145.28;172.5;1;C
53231;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA GER.CONFORT CARE GG;FDO;24;2022-12-07;24;5;95.5;125.1;9;C
53233;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA GER.CONFORT CARE M;FDO;24;2022-12-07;24;17;95.5;125.1;7;C
73085;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA GER.COTIDIAN CL.HIPER G;FDO;21;2022-12-30;10;0;172.89;222;2;C
54017;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA GER.COTIDIAN PLUS G;CXA;28;2022-12-01;14;8;235.85;295;1;C
54026;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA GER.COTIDIAN PLUS M;CXA;28;2022-12-01;5;2;235.85;295;6;C
54018;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA GER.COTIDIAN PLUS XG;CXA;28;2023-02-24;4;1;235.85;295;5;C
79312;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA GER.TENA NOTURNA G;FDO;16;2023-01-03;10;6;237.24;292;1;C
79311;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;INATIVO;FRALDA GER.TENA NOTURNA M;FDO;16;2023-01-03;15;12;237.24;292;1;C
61852;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;FRALDA HUGGIES ROUPINHA S.CR.MG G;CXA;20;2023-03-09;15;14;213.99;267;7;C
67388;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;GELATINA CAP.SALON LINE;CXA;160;2023-01-26;20;20;128.78;153;0;C
62219;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;INATIVO;KIT MAMAD.C/3 NEOPAN AZUL 3351;CXA;72;2022-12-24;4;6;144.99;209.4;0;C
62214;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;KIT MAMAD.C/3 NEOPAN ROSA 3352;CXA;72;2021-12-02;5;4;144.99;209.4;0;C
53162;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;KIT MANICURE NEOPAN AZUL 7331;CXA;270;2023-02-16;5;5;87.3;131.4;1;C
53163;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;KIT MANICURE NEOPAN ROSA 7332;CXA;270;2022-11-07;5;3;87.3;131.4;0;C
45542;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;KIT PENTES CORPUS REF 513;CXA;612;2023-01-31;10;5;68.52;102;3;C
50715;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;KIT REFEICAO NEOPAN AZUL 7101;CXA;75;2023-02-16;5;5;62.74;119.4;1;C
50716;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;INATIVO;KIT REFEICAO NEOPAN ROSA 7102;CXA;75;2023-02-16;5;2;62.74;119.4;2;C
67387;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;KIT SALON LINE SH+CO BOMBA;CXA;160;2022-12-12;14;7;118.3;135;2;C
77739;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;LENCO PAPEL ELITE;FDO;56;2023-03-25;2;2;233.22;299.41;0;C
47564;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;MAMAD.NEOPAN 300ML AZUL 2601;CXA;192;2023-02-16;5;5;80.55;135;0;C
62206;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;MAMAD.NEOPAN AZUL 250ML 2151;CXA;175;2023-02-16;5;7;72.19;131.4;0;C
62208;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;MAMAD.NEOPAN AZUL 70ML 2171;CXA;308;2023-03-24;4;6;52.71;82.2;0;C
47567;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;MAMAD.NEOPAN C/ALCA 250ML AZUL 2001;CXA;360;2023-02-16;5;7;67.9;107.4;1;C
47568;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;BLOQUEADO;MAMAD.NEOPAN C/ALCA 250ML ROSA 2002;CXA;360;2023-02-16;5;5;67.9;107.4;0;C
62205;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;MAMAD.NEOPAN ROSA 250ML 2152;CXA;192;2023-02-16;5;9;72.19;131.4;0;C
62207;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;MAMAD.NEOPAN ROSA 70ML 2172;CXA;308;2023-02-16;5;5;52.71;82.2;1;C
59259;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;PROT.DIARIO ALWAYS C/PERFUME;CXA;50;2023-03-13;10;17;159.29;190.8;5;C
